PlanetIndex,star_class,star_temperature_in_Kelvin,star_radius_in_Solar_radii,distance_from_Earth_to_the_system_in_parsecs,semimajor_axis_of_the_planet_in_AU,planet_radius_in_km,planet_density,planet_surface_pressure_bars,kappa,gamma1,gamma2,alpha,beta,planet_surface_temperature_Kelvin,H2O,CO2,O2,N2,CH4,N2O,CO,O3,SO2,NH3,C2H6,NO2,planet_atmospheres_avg_mol_wgt,planets_mean_surface_albedo
10,3,7048.490940428495,1.8027187343360924,10.381273773672426,2.7234816011052634,8945.114023774577,6.792732348239765,0.5169227991476653,-3.334943536,-1.108380147,-1.157609035,0.009680297,0.9084740587735112,224.79978040710097,0.0325828686463797,0.4704090292319284,0.1191317221336019,0.3235188922532124,0.035910611,0.002527085,0.004367523,6.21808e-06,0.009789724,0.001742814,3.11887e-06,1.03933e-05,35.63211469088884,0.1257466590711976
11,5,4720.464404857978,0.8482826677351595,9.766101104,1.0848686141071384,3242.4145266054547,4.562931970127348,0.6231154020036986,-2.298985358,-0.234972813,-0.541933572,0.7983628299655682,1.0515844053086547,251.12423154472688,0.044078394,0.4260484936465057,0.4609461223160174,0.055493033,0.003541588,0.007963877,0.000622845,0.000194258,1.96226e-05,0.001064875,2.01036e-05,6.78607e-06,36.30331784167746,0.3226382750642229
12,4,5744.270954417962,1.2259373500346469,9.566894238687617,1.508323699806378,4067.661104736717,4.848216766213343,4.868396698,-3.458758458,-1.43469688,-1.19142066,0.9170868683674672,1.0078908219888467,315.38416857254396,0.030235803,0.3061555918234739,0.2195607700357432,0.4124568646864752,0.012790423,0.005910644,0.006120134,0.001032949,0.002293843,0.003373886,6.03722e-05,8.71731e-06,33.49157123752032,0.2479329332250738
13,5,4078.406416275154,0.6485715440081804,5.126420007242076,0.3432695669614058,8772.428354484111,6.887835021877281,2.9400504876767033,-3.392578721,0.6620912952745375,-0.717019795,0.5197206807294306,1.0981235535569425,283.8772270063022,0.0106744497510485,0.3517015697873179,0.2760492654250892,0.3422291212108432,0.001263419,0.004002454,0.006539996,0.002430906,0.002294955,0.002800805,9.31069e-06,3.74778e-06,34.782403786867334,0.4892488864642098
14,4,5765.256870504717,1.171319130212708,1.3809017130145032,1.608417322,10057.424776077558,7.500149283741179,0.1649693699700158,-2.030301918,-1.412910198,-0.808584676,0.3374826890984522,0.9338291236201202,224.20309244436692,0.04114707,0.448604199,0.3075674657005078,0.1391205797569092,0.0401045228830353,0.006896532,0.00323851,0.00105326,0.008461105,0.003436284,0.000363849,6.62224e-06,35.92278805405582,0.4147685839972947
15,4,5865.911857382498,1.106548215039732,13.184613554384567,1.8438247213676928,6400.055371307451,5.398063307380101,0.5240244659450021,-2.78813727,0.8977973630269385,-1.359141151,0.1313806086323927,0.8406728859861997,164.8729876013083,0.021568469,0.2731337792988061,0.2633728976952565,0.380483764810509,0.038379314,0.008838154,0.004793134,0.000932182,0.004103794,0.00423724,0.000152994,4.27742e-06,33.01875349494545,0.7665164758406378
16,4,5867.932921852769,1.2284338957022989,11.209629005705048,1.3444279560605523,7364.845149,5.946785481115196,2.903656263870886,-3.468366502,0.9332644218094556,-0.125786926,0.3135284706258252,0.992082614168596,244.6990318413114,0.048199663,0.4690562833615397,0.439554390000861,0.005674163,0.0152146343769733,0.00351541,0.004562722,0.000444386,0.008810624,0.00490692,5.93156e-05,1.48902e-06,36.933495393301385,0.1552588440640657
17,3,6248.283242203053,1.8988666075721576,12.077904883957688,3.2271176316011294,4837.360625332635,5.1303080005216035,2.2383708123923887,-2.357619892,-1.28301134,-0.149745086,0.9040826311767464,0.961617956,254.73499894778828,0.0350666790769731,0.4042447141578733,0.1579957350694341,0.3587318404501784,0.0377254,0.000664318,0.002595706,0.000229938,2.35822e-05,0.002579487,0.000138446,4.15327e-06,34.29538404,0.3864431382474147
18,5,4790.734569749901,0.7387199379703101,10.449463224825474,0.8208478244791648,4295.989351836321,4.870060337715996,2.6204485516734017,-3.44799512,-1.444487145,-0.708054601,0.2861782828430774,0.9805703818865432,241.55214866262324,0.039585246,0.053848755,0.6416423543621435,0.1779080695647318,0.0541491326481848,0.004408548,0.006086985,0.002654305,0.0129412663118969,0.006411628,0.000350227,1.34816e-05,30.908044522656866,0.7060987457003512
19,5,4048.262390285531,0.8362371862695261,12.554462961435922,0.5909915745924488,7031.740704014383,5.803111407,1.4266001121228415,-2.534706899,0.6987988815122366,-0.098350845,0.2251135714324326,0.913970181,195.23541836492024,0.02693233,0.2493317263940574,0.5375600603727542,0.1153159250314822,0.04489434,0.007992998,0.00946753,0.002653813,0.0043823,0.001340286,0.000117314,1.13762e-05,33.66204214,0.3049507261172976
20,4,5397.965386731567,1.0584513004868663,9.745463072034692,1.057864457256548,9605.264771,7.221971222873159,1.399032822147645,-3.352663158,0.004083743,-0.487072929,0.6816347490713022,0.7339935863533804,183.95570646137077,0.000950677,0.4306079076933505,0.3441909248962053,0.1802461782357109,0.020678512,0.001110025,0.008727287,0.003313219,0.008539482,0.001568406,6.44076e-05,2.97411e-06,36.39095582207347,0.5295984361617788
21,4,5650.784897146214,0.9101436885040244,12.199932002292895,1.0489727185183852,9565.637997768736,7.018560320866862,0.1776441985058443,-2.836633986,-1.078056062,-0.26026719,0.006889028,0.8162695029683376,185.5103096560321,0.003821319,0.3853489172879633,0.2309767987541252,0.3577837462483463,0.009558163,0.002767296,0.00124575,0.002167183,0.005860186,0.000396717,7.37531e-05,1.7091758623213825e-07,35.24007164,0.2085856632459582
22,4,5758.0854375180315,0.9648699755831596,12.272204806850754,1.357885021099963,5792.513718326739,5.295587285870953,3.585327383442924,-2.346405503,-0.421752745,-0.007643826,0.4140704198685964,1.0313863182019691,266.4475996,0.065995906,0.3015018134456043,0.028814812,0.5564857263434076,0.0115748915185306,0.0127818150606452,0.003952906,0.000221241,0.0141901150276128,0.004363816,0.000112289,4.66897e-06,32.82569910029051,0.2913101131232761
23,3,5909.719444560423,1.1735967793441795,8.794809871,1.8992005148564797,8109.491824,6.315228791794954,1.6527212034519494,-2.528024612,0.694039435,-0.963822399,0.9413318762652432,1.030097406701297,284.31195194148165,0.08240497,0.5409792917406444,0.2462692148696474,0.038021167,0.060169414,0.017525503,0.0105674988647181,0.000774742,0.001051462,0.002095454,0.000130919,1.03636e-05,36.41586820073791,0.2960790302695313
24,4,5341.460676,1.0328915283973918,4.686403023195153,0.9444774308253692,8104.0371118008925,6.317248618318066,0.5617130313154313,-2.650284862,-0.659068123,-0.63964151,0.5621885767789085,0.9341683436313096,258.7651206959909,0.0262373081180618,0.4980782512758869,0.3919898249353047,0.027689137,0.0200715101499549,0.0108746620198759,0.0113169564865575,0.003610009,0.006791094,0.003192573,0.000148221,4.5252759876289284e-07,37.496550744825576,0.2587448894039068
25,5,4905.122946938194,0.649095483,12.97782183635859,0.4110387055970302,8975.768264,6.891096037000881,1.183687063557963,-3.283973977,0.5581780370325715,-1.318050508,0.6368523415817331,0.9898434137608264,277.11331764635213,0.039585003,0.4561205365030404,0.3212486059193234,0.1277154345352071,0.038504313,0.002037045,0.006444846,0.000560585,0.00321342,0.004188755,0.000373186,8.26966e-06,35.847307334328434,0.1379991179193111
26,5,4076.292029032571,0.6797859992275689,9.602025573927037,0.4287076812503299,9337.878060818624,6.970000781580734,3.7774740930824047,-2.095092989,-1.011815407,-0.874316634,0.1142287198826551,0.977769722908606,360.3861248706804,0.02330981,0.3487086862438575,0.251515058,0.3204681279467043,0.043865773,0.001441074,0.005998257,0.00010559,0.001307281,0.003001778,0.000275083,3.48105e-06,33.87525472909111,0.1312453301147164
27,4,5413.657369,1.0394337224291923,9.775555819002772,1.2420027063422792,5685.417571511875,5.239375006981019,1.080620687258375,-2.340620997,1.0219723905111948,-1.409457905,0.3536833117145112,0.9086199017824288,252.0537167400791,0.0351596697027195,0.6112650369961592,0.049397697,0.215567716,0.06971492,0.001159173,0.0119922310917284,7.07832e-05,0.005443641,0.000139807,8.38545e-05,5.47111e-06,37.01727314,0.4461050395816621
28,5,4189.662253631513,0.6419619553085132,1.594950883525821,0.5332663236930452,5038.169210082094,5.206940603,1.0853836205387155,-2.003247416,-0.630195031,-0.216948019,0.9536196113088168,1.0269695999583384,246.8812556899005,0.042266681,0.1576043595445705,0.5685518560012406,0.1444715430947485,0.047883211,0.013625925,0.009843758,0.004134249,0.00448659,0.007067989,5.29605e-05,1.08774e-05,32.18970119324715,0.5221058700681679
29,4,5592.404950494321,1.007610190984367,1.5785400316633549,1.070196708621129,9509.651595063122,7.0602378605538645,4.678652710009953,-2.149095669,-0.007424099,-0.005918476,0.2113098027187195,0.9976017960247834,261.5745778160694,0.0285489600742558,0.5664458491749077,0.2436668179475233,0.09598298,0.033395076147995,0.009792835,0.010881455168162,0.001974325,0.001886398,0.007323049,9.09544e-05,1.13008e-05,37.54447492109623,0.3556863856403113
30,3,6966.835701,1.9310655098381877,13.515729367070994,3.1417793284783166,8224.592597,6.461032559692765,5.822801804837625,-2.781219625,0.676003877,-0.144594107,0.3217057595200203,1.034514859594008,257.30577055208846,0.0176332705577044,0.3209893955135172,0.184168452,0.4145760313571346,0.04348364,0.000926322,0.008936639,0.000570199,0.007929229,0.00040856,0.000374341,3.92062e-06,33.49300006769969,0.6185217050423399
31,3,6646.623596464464,1.7780732007454347,5.294160313,2.6948158044421486,9210.477314956626,6.99498542,2.0839578450450236,-3.001128566,0.6643958189197443,-1.469180239,0.4116212040058055,0.9556447094559236,243.24019264431612,0.010513379,0.069866701,0.528493883,0.2822688958563925,0.079777064,0.003160229,0.0112862727135359,0.004098553,0.00707894,0.003425403,1.89488e-05,1.17293e-05,30.527431315385677,0.7279724812580044
32,4,5729.460546574507,1.050157555948789,6.004750349891155,1.3237122812201183,8826.994472490567,6.851416025092791,2.3951164327469385,-3.282016224,0.2754526498107632,-1.445832712,0.0357448749791015,1.0994165577452053,256.8344596999659,0.0417959590796339,0.09711327,0.4273792259210636,0.3655467285497571,0.041047732,0.008579749,0.00589642,0.004148301,0.00358696,0.004725036,0.000174298,6.31976e-06,30.658751918395097,0.771811147
33,3,6862.615142301932,1.783953829377962,11.09339678715818,3.335371246920139,4090.7273859998554,4.918752854,3.631388227643834,-3.118801513,0.6062934325365092,-0.731217292,0.507737924,0.971173378256468,261.8715804,0.0139567451669922,0.5262651820243867,0.2869806373833796,0.1266509098736061,0.0246014965484964,0.006950262,0.008724339,0.000957808,0.004661025,8.07722e-06,0.000237382,6.1357e-06,37.43998743335632,0.116961664
34,5,4925.818126843228,0.832406636,4.712681279231558,1.007954793417036,5062.753802606541,5.090688298,0.8460259967644771,-3.139278704,0.1161563645252863,-0.83107556,0.2355337996218675,0.9707017115299374,206.09372741225584,0.006569713,0.1007562987466067,0.6025017219754183,0.2290490733030683,0.0272306750075696,0.012218117463262,0.003932148,0.004252627,0.0106533589067893,0.002561192,0.000268029,7.04609e-06,32.27121308278436,0.5661163687828863
35,3,6620.267263161306,1.6368942611601964,11.500295879259998,1.6678472480199995,8452.700744439104,6.707523406277679,5.862918295067037,-2.522310088,0.2310983039474172,-1.375835444,0.1661873526206533,0.8384408871021442,302.69719897489676,0.0236510262594063,0.0537503716498904,0.3574542987298906,0.529717795,0.0134320717690397,0.003945791,0.007030389,0.002680453,0.007151031,0.001176619,8.327864804648808e-07,9.32134e-06,30.262365164083235,0.6141514210463069
36,3,6840.511359898259,1.7034462858382535,5.727207566,3.739069915,8455.420684930901,6.479314432280496,0.9393942021729836,-2.46133582,0.279099887201887,-0.527153984,0.4617667757599017,0.7687608991065977,175.80766089073762,0.0430987443590399,0.4020997276942098,0.4805727574096922,0.033429302,0.016625012,0.007890587,0.000430059,0.001316239,0.00903191,0.005483615,1.05239e-05,1.15231e-05,36.149235637770246,0.5455172523988491
37,3,6302.149958,1.7993472705941251,6.773543552622965,2.540485744374272,9502.809096958948,7.046701965502992,1.0000365143663088,-2.260626508,0.2807716252250203,-0.494173735,0.8387771218757282,0.7015799191531751,198.8258881534097,0.036749185,0.2978197789625699,0.3751854386902776,0.2451874745020161,0.0211802499239799,0.006222641,0.009615355,0.001572037,0.001677155,0.004746334,3.40654e-05,1.02854e-05,33.79139944586706,0.6613821828897787
38,3,6474.178341478842,1.5574020366048789,10.520410451648468,3.039390716065242,5859.523158170323,5.461356416033536,4.991753394654058,-2.748727919,-0.076973605,-0.110974562,0.3976099334410039,0.7599250778259583,174.55651541750507,0.001823468,0.079766581,0.5940877061094045,0.2508714480185621,0.042161933,0.008831547,0.006848697,0.005635948,0.007784059,0.001866092,0.000320795,1.72723e-06,31.648187310907954,0.1058242618166958
39,4,5691.541046853101,1.2561376478769777,9.245778645,1.876660831182532,9253.576447805046,6.912917691942922,0.3293953149515607,-2.151034814,-0.862955825,-0.777627169,0.6671763850102229,0.9590318588854994,232.5623273246243,0.041373297,0.2612660217647854,0.1070801970628359,0.5366513850982969,0.0280778707109658,0.003726626,0.007942939,0.00091276,0.007071519,0.005743289,0.00014548,8.6148e-06,32.13973508795374,0.561823905
40,4,5422.229930734172,1.0137635608898126,1.9001876696248523,1.218159269,5407.402319346669,5.341280615322384,4.935599562316047,-2.816837659,-0.787138233,-0.268099146,0.3314590226927489,1.0312766773318571,311.8363681217819,0.0339236310630151,0.22362418426156,0.451590478739842,0.2710250011555176,0.009172263,0.001311085,0.00324464,0.000648496,0.002614489,0.002790565,5.27502e-05,2.41745e-06,33.03912730047446,0.5689292734562161
41,4,5731.906207008922,1.0636693222168836,4.242554655937655,1.8159703017727111,9848.452851,7.151292528481257,2.9910377898054863,-2.01461882,-0.826016538,-1.073594231,0.1579304414723045,0.937713352,278.9679668537335,0.055897997,0.2348668602698906,0.074018152,0.5675749868948462,0.0494515063693775,0.004541531,0.003386337,0.000500713,0.006983998,0.002560498,0.000202977,1.44424e-05,31.22142701,0.4667735388327431
42,5,4184.605921415243,0.738792953,1.6658253860146326,0.3946783795719634,7491.945269224431,5.989816726014499,2.644930705690864,-2.715056251,0.015521984,-0.64883582,0.6823949385379077,0.9509922591055312,301.8219755136676,0.097345245,0.2689396505292433,0.071435124,0.5129037924168623,0.012463972,0.009776438,0.0135738039277607,5.5782e-05,0.000728934,0.0127572125574834,1.56165e-05,4.42754e-06,31.521820846699004,0.6115136185765322
43,5,4467.659775368444,0.8008718492087012,12.532348520602325,0.8323379897576103,9412.509453417752,7.010638292690104,5.802266439215643,-3.162663426,-0.062681611,-1.484549106,0.037464867,0.966053004,208.2638838805045,0.0508650139605374,0.4812411631751667,0.3600005327185765,0.034055597,0.044714677,0.0129224230239417,0.004732187,0.001656494,0.008420019,0.001226801,0.000158505,6.58687e-06,36.63279876694145,0.4758946457855464
44,3,7145.753667025973,1.543057599650326,14.945101296744731,1.8541910253248548,9796.620355124587,7.152059519924458,7.103717199434423,-2.356797624,-0.119866256,-0.137160511,0.6747357883038902,0.9748000760042006,319.1564272976819,0.073841416,0.2383160359152321,0.3072974121836751,0.2908156508213128,0.045550709,0.011071481574072,0.008249467,0.000634298,0.0196403243875131,0.00457737,4.35964e-06,1.47453e-06,32.61463081538181,0.617656604
45,3,6981.371199,1.6112183979576329,3.8914655380215417,2.8962398832386778,7560.579709393869,6.032847162796642,1.4839146866412678,-2.132543056,-0.899878456,-1.48557584,0.0119876513014135,0.9259542933351972,319.74552209416515,0.03783651,0.3925070645800442,0.3671689682357303,0.1823559753942379,0.008001322,0.000256729,0.006123966,0.001076006,0.00050495,0.004147559,1.18653e-05,9.08391e-06,35.27996554099695,0.2822869654125879
46,4,5503.655072128174,1.1046992813122445,5.783694246523807,1.1144723184208636,6850.297680475288,5.862380925090673,3.923501631505839,-2.315215461,-1.01077182,-0.294909083,0.7104222196791309,0.8540878360296184,284.1932007035353,0.0234379944641269,0.4101715129418611,0.1233425355462181,0.3975147065644102,0.02940315,0.001561927,0.009407831,0.000961116,0.00020328,0.003838952,0.000148442,8.55293e-06,34.48958511088226,0.6875576385285851
47,5,4237.018085850265,0.623662341,7.246303638307011,0.6639969913650011,4533.831069,4.991864934476821,1.3035533437847913,-2.532884218,-0.588904692,-1.003994924,0.552104936,0.9570416879356204,246.08002844386243,0.0134924139924125,0.0541553112604077,0.354305418,0.5458823478007283,0.002707955,0.005700225,0.009397696,0.002143695,0.008483098,0.003700507,2.51786e-05,6.15445e-06,30.523736247432687,0.7576762629007596
48,5,4452.536652918691,0.7453765282301951,7.506191293308387,0.7861491760423813,8176.041243997202,6.373533922747194,1.701862816936258,-3.235119093,0.7804325843529547,-0.581478363,0.205482299,0.9737505896940196,184.7209868003145,0.1217443759718826,0.079309217,0.191568341975072,0.4853478295447479,0.0445960858380957,0.0195217161559517,0.0247895823060976,0.000961897,0.0187972438734107,0.0130174787451507,0.000338676,7.55514e-06,29.161203052130546,0.5637161342188509
49,3,6189.801051937741,1.4426243514691162,14.40021952232313,2.676703733148156,4236.127601582214,4.9827122099520125,1.364172067472914,-2.220516815,0.8031188443418564,-1.446990826,0.9844052741790078,1.0738149362118463,388.4416106546271,0.068778097,0.2140544797951572,0.613942674,0.052560675,0.0329772796078877,0.007243108,0.002699351,0.003446298,0.000424144,0.003802384,6.5301e-05,6.20909e-06,32.96062790822372,0.2914496412707182
50,3,6915.529281385123,1.4580069851495685,13.93591188976908,2.7819066730414965,5995.143418833642,5.509079005764785,2.4344121071490856,-3.017170627,-0.674351094,-1.010482951,0.4309796001354489,0.9095848422241106,257.83750527102563,0.063514468,0.1799922725958909,0.6114644953412591,0.103420991948784,0.001212963,0.007721115,0.008550703,0.004824701,0.0132571339682147,0.006030507,6.07661e-06,4.57262e-06,33.311945110156366,0.3212300995615221
51,4,5861.940808299427,1.0557673257686222,11.288823502585176,0.9806217707614242,7846.999928969784,6.197156123502756,2.172337984,-2.611605251,0.0344909472496612,-0.41564362,0.5533552313961464,0.9294045799458256,292.9879816335274,0.040934815,0.4509204187089515,0.1311675079726997,0.3364482961425251,0.0232109860235449,0.00177131,0.002588479,0.000923763,0.00730026,0.004535282,0.000190972,7.91055e-06,35.322661583684045,0.5935964477998927
52,3,7008.111164010936,1.8979357353183035,12.728986875849849,3.601169361340661,8483.376576,6.665837535,2.860414379479055,-2.597316733,-0.634469262,-0.416976881,0.6108086225571112,1.0548151449467391,302.50532943749437,0.0300641873077579,0.3867091030096299,0.3090936840736393,0.2539317265705185,0.009490628,0.001013901,0.000821821,0.00283894,0.001114543,0.004909101,5.6168e-06,6.74889e-06,35.076527270209354,0.6518714278643103
53,3,6672.543874746003,1.5085691917107311,7.186704853984417,2.1575482955443293,8319.527521056943,6.421802003724656,1.224083319220232,-2.263662223,0.9171790641171916,-1.123950719,0.6252983681919079,0.944446339084012,306.44395622934485,0.001424394,0.2346181481422611,0.347523702972051,0.3936431138426651,0.003361742,0.009492634,3.35547e-05,0.001977487,0.00715874,0.000751651,6.15609e-06,8.67696e-06,33.538376638634816,0.3973609282026857
54,4,5312.073052174659,0.9390233126027638,12.641102546917708,1.3768559055598133,6663.597866015898,5.586089919318603,2.402110534681419,-2.307339674,-0.796231235,-0.54743512,0.8758949968786274,0.854339415,224.25501406861056,0.000175412,0.5167706570618501,0.075896667,0.3193055101126266,0.0607584538970943,0.0136519840737438,0.0112681360513377,0.000425436,0.000893063,0.000738182,0.000104076,1.24234e-05,36.10460160420507,0.5230089810603735
55,4,5742.435247777147,0.9799167301317576,12.401825108805454,1.7018558441527984,8970.908298,6.937563042350829,5.969075784182985,-2.200770505,0.2763459167686368,-1.219502836,0.3897846853180385,0.8996962934471305,255.2613320487196,0.004976066,0.5450032145643824,0.3804015083273545,0.00680732,0.0311747361376651,0.004958493,0.009219683,0.002183652,0.011407931,0.00369286,0.000170693,3.84247e-06,38.31839532420812,0.502187561
56,3,6849.638397,1.4491993570253487,4.549633423360823,3.0179386793700766,4948.060301686754,5.094197702692224,1.579707950514139,-2.149020024,-0.459296237,-0.191995084,0.2513396575542742,0.8653997731397873,228.53052515609525,0.077086422,0.068700173,0.3887725916482047,0.4136314998773226,0.0212359745342145,0.004386679,0.009385406,0.000500212,0.0144625676253753,0.001768501,6.99428e-05,3.1276636576821714e-08,30.21927170458417,0.5639989668322658
57,5,3925.148930648879,0.7679003349364021,7.303709571,0.700035922,7374.590021006143,6.132560925966367,1.0527240787140333,-2.006130358,-1.434737165,-0.325025862,0.7088020077982294,0.7557543016487716,190.88777399572703,0.0194778922391204,0.068335808,0.2210757509299708,0.653125761,0.004522938,0.013648512,0.0122606123286052,0.00053693,0.005133035,0.001833338,3.80911e-05,1.13312e-05,30.13297487178937,0.1297306886098182
58,5,4084.4483131215334,0.6010769864347216,6.094848996977713,0.5256291078257223,6126.589595834832,5.488670506848155,5.478493932284346,-2.653295874,-1.451510225,-1.187150132,0.1231116170264126,1.0670016725782063,366.15995669867766,0.000465937,0.3740094318884857,0.4479739637994978,0.1432092984400376,0.014529981,0.007376019,0.00219782,0.000293583,0.005287333,0.004620781,3.31822e-05,2.6702e-06,35.86676550557791,0.7264993860518308
59,3,6935.906568863888,1.4399059489211463,11.215346613479609,1.8188079153599368,6333.60086,5.551926317479905,3.8909848149932538,-2.797569744,0.4526588960282156,-0.244200272,0.6839647869465125,0.9896754582940748,304.97589193016955,0.001884259,0.3071158774958352,0.3995503819694518,0.2579137421749395,0.016346512,0.001454088,0.001836967,0.003896166,0.008056325,0.001902917,3.67544e-05,6.01167e-06,34.674790337461616,0.5104606119305088
60,4,5420.041975713922,1.0595104730637046,13.21268623276016,1.0408679979843387,7171.474483956335,5.882852379984133,1.538411799160727,-2.822384251,0.3628321564384964,-0.137038236,0.6494897333904609,0.7732727495987837,202.55416072022788,0.066156327,0.3232713970399876,0.3328101516952321,0.2048003901825379,0.0366389807524021,0.006004021,0.006352502,0.003135121,0.0117703580099992,0.008830041,0.000229289,1.42057e-06,33.897258914411026,0.4880593808273965
61,3,6918.025434427843,1.575978912324582,14.303858925991047,3.145986070156554,6775.915221965472,5.707189456721578,5.589646353892412,-2.287403658,-0.583338532,-1.433656989,0.7297593338900291,0.9014251913806888,361.3577536411818,0.0290561554079875,0.482988222423279,0.1193692512481619,0.3329293215986592,0.010940636379779,0.00067162,0.0127895481175887,0.000391731,0.00806743,0.002690703,9.54286e-05,9.95121e-06,36.07391958155181,0.1943575883796619
62,3,6605.011285215621,1.874605715893708,14.592112538242366,3.516633957942915,6582.197946423488,5.522121749847429,3.984038789518336,-2.718094989,-1.172964947,-0.428729052,0.876050932,1.0719881886806633,300.5322481931773,0.011829902,0.5101842523609701,0.003119381,0.42638003,0.0235493287468295,0.005596422,0.003249311,2.98528e-05,0.00999812,0.006051563,3.14286e-06,8.69355e-06,36.17108639410133,0.2229862025783049
63,4,5645.519024551953,1.1960366319591058,13.572978177647524,0.8901466747424417,8140.8115472666195,6.4624848000044155,2.0458696232709976,-3.02983128,0.4210263563691909,-0.961860831,0.1677938534761867,1.0443839736791896,312.8801510456647,0.0278534595407509,0.1587253994622726,0.4267684299670164,0.3733743490562005,0.003556002,0.002462318,0.002987057,0.000150216,0.003944081,0.000149387,2.54848e-05,3.81662e-06,32.11538108940199,0.6413622714679524
